order_date,product_id,predicted_demand
2018-05-31,2a27bdf5d36c733df107a86e44370254,3.1915116
2018-05-31,2a5806f10d0f00e5ad032dd2e3c8806e,10.542267
2018-05-31,2ac5c215e10e7251979c895510de4121,1.421859
2018-05-31,2ace3826b9a1b13030adc77ae9ae7902,2.947164
2018-05-31,2ada8214e59b86de70b03d8f03894c93,0.6058875
2018-05-31,2b0943c63387bbdc046d9a7692602388,5.7589173
2018-05-31,2b0c892ab2b8e600a0b186db31f5947d,0.7173219
2018-05-31,2b0ee2d07306f7c9ac55a43166e9bb4b,2.4002624
2018-05-31,2b2428ab65b564c08fd9b40e187df246,8.079057
2018-05-31,2b4042dfabc3fe9d3f16951a8e1a3b70,4.245495
2018-05-31,2b4609f8948be18874494203496bc318,45.433014
2018-05-31,2b849e71ada03a262ef4338a7abd8b79,3.2306108
2018-05-31,2ba4f78910f6fe61e7ae7bfa4efe2726,2.8327444
2018-05-31,2bb3e85f2a403543fdb64e266e70c792,4.629581
2018-05-31,2bd57c183094130d215a333ea80c8b62,1.3911017
2018-05-31,2c0b8a973e616502de1d80482fb9c5be,3.361287
2018-05-31,2c0c951471371afa81e47d7bf8d20522,1.9961693
2018-05-31,2c19582c3eea7a6f53a30dbe0a8ffa7e,0.8434574
2018-05-31,2c4930c4b284c7b99db2a4c52071a45e,46.84909
2018-05-31,2cbc1ae9dc8c4d81b096db0ee01ae0e6,5.1059566
2018-05-31,2cc9fe0726e28bee40b04417a8971b53,0.80927414
2018-05-31,2ccd049c8e7ea210e079a1aa8ad92477,1.4176028
2018-05-31,2d063994ae4667cff3d6841e9d441d1d,1.3940779
2018-05-31,2d4114b81581f8c123e9d78743d9221a,0.8176016
2018-05-31,2d4500a3d35334916c955b3c365dbefe,0.8196212
2018-05-31,2d4910ed534d58d6b37408bb5bd46c0f,0.9052189
2018-05-31,2da57168cd8fff36cb88b21369ce7e6d,3.2166314
2018-05-31,2daba1ba2b585317701770c97f0a3c0b,1.0088035
2018-05-31,2dcd39f15943e045ea8db6296cac9b7a,0.9850147
2018-05-31,2dd91cf063cf57cb0eebef072746daab,5.18256
2018-05-31,2de5c479fb0c490a0f2a2f3ab36e71b6,2.8333888
2018-05-31,2e513e110e3f95926fa3d1ac44444ff4,2.219161
2018-05-31,2e9575efe2eb834f5673cb75df8537f9,0.8553256
2018-05-31,2eb3c639a21ca3eeabf2ec13bf7bc46d,0.919088
2018-05-31,2f20a2013902657c0800ddf524514e4e,4.329456
2018-05-31,2f2eee65fc4cc4a5ee8362730719d290,2.6832438
2018-05-31,2f465f0f879ab88842042a85bac3a937,0.8556077
2018-05-31,2f70195374f6c3d3c6542edf5bd17c8c,0.8966885
2018-05-31,2fd89f236e3e8f4b81b7b74f09f40186,5.203999
2018-05-31,2feb7008fdbbf5e65a885a1e5fbd49d1,1.2065183
2018-05-31,2ff995aead9c63a1f37a07b3664ead37,13.635911
2018-05-31,2ffdf10e724b958c0f7ea69e97d32f64,1.9942014
2018-05-31,2fffbf105cbbc6e86144f00ecf571635,1.8112931
2018-05-31,301cfe3b10ca8a9e1a1fda2f36bf9142,0.7862547
2018-05-31,30360c8b0b2ac6918f53ab66bc3c306f,0.8519944
2018-05-31,306b0c58328826c0564cbc520787d508,5.619066
2018-05-31,306e6b5dda3397e4a9312f94d82565b5,0.98105276
2018-05-31,30ac6df06dc59ad72cf2f158fc2d904c,17.79122
2018-05-31,30b426aecc4e322e14030c1f384b1763,0.87971723
2018-05-31,30b71c9c4072aedc2eab725fa28f50ed,0.84487027
2018-05-31,30e2b9deadd5211496426065065c71a7,4.954922
2018-05-31,30f2abe62a0f5fb21e4361e83e19f3d8,3.1213388
2018-05-31,310b40ec41fbfc061e5309006482e68a,3.0530787
2018-05-31,317a06884480d645d7f0bc82455ec277,1.5348386
2018-05-31,31a89a7044c5b133cf646404a4e86022,87.39369
2018-05-31,31af99e01af722adb2067b365a311998,0.84433275
2018-05-31,31b8c37adb9572ed34757d9368d987ac,4.9635363
2018-05-31,31c79131e883e5fd8c4c85fe9f7d2bb2,2.3872461
2018-05-31,31d6f0a621ee145ae8c70304cf564483,0.1622898
